"","Date","D0","D1","Value","timeID"
"10260","1930-06","M0","CHF/Suedafrikanischer Rand",NA,1930.41666666667
"10261","1930-06","M0","CHF/100 Japanische Yen",NA,1930.41666666667
"10262","1930-06","M0","CHF/Australischer Dollar",NA,1930.41666666667
"10263","1930-06","M0","CHF/100 Chinesische Yuan",NA,1930.41666666667
"10264","1930-06","M0","CHF/100 Hongkong Dollars",NA,1930.41666666667
"10265","1930-06","M0","CHF/100 Koreanische Won",NA,1930.41666666667
"10266","1930-06","M0","CHF/100 Malaysische Ringgit",NA,1930.41666666667
"10267","1930-06","M0","CHF/Neuseeländischer Dollar",NA,1930.41666666667
"10268","1930-06","M0","CHF/100 Singapur-Dollars",NA,1930.41666666667
"10269","1930-06","M0","CHF/100 Thailaendische Baht",NA,1930.41666666667
"10270","1930-06","M0","CHF/Sonderziehungsrecht",NA,1930.41666666667
"10297","1930-07","M0","CHF/Euro",NA,1930.5
"10298","1930-07","M0","CHF/Britisches Pfund",25.043,1930.5
"10299","1930-07","M0","CHF/100 Daenische Kronen",NA,1930.5
"10300","1930-07","M0","CHF/100 Norwegische Kronen",NA,1930.5
"10301","1930-07","M0","CHF/100 Tschechische Kronen",NA,1930.5
"10302","1930-07","M0","CHF/100 Ungarische Forint",NA,1930.5
"10303","1930-07","M0","CHF/100 Polnische Zloty",NA,1930.5
"10304","1930-07","M0","CHF/100 Rubel",NA,1930.5
"10305","1930-07","M0","CHF/100 Schwedische Kronen",NA,1930.5
"10306","1930-07","M0","CHF/100 Tuerkische Lira",NA,1930.5
"10307","1930-07","M0","CHF/US Dollar",5.147,1930.5
"10308","1930-07","M0","CHF/Kanadische Dollar",NA,1930.5
"10309","1930-07","M0","CHF/100 Argentinische Pesos",NA,1930.5
"10310","1930-07","M0","CHF/100 Brasilianische Real",NA,1930.5
"10311","1930-07","M0","CHF/100 Mexikanische Pesos",NA,1930.5
"10312","1930-07","M0","CHF/Suedafrikanischer Rand",NA,1930.5
"10313","1930-07","M0","CHF/100 Japanische Yen",NA,1930.5
"10314","1930-07","M0","CHF/Australischer Dollar",NA,1930.5
"10315","1930-07","M0","CHF/100 Chinesische Yuan",NA,1930.5
"10316","1930-07","M0","CHF/100 Hongkong Dollars",NA,1930.5
"10317","1930-07","M0","CHF/100 Koreanische Won",NA,1930.5
"10318","1930-07","M0","CHF/100 Malaysische Ringgit",NA,1930.5
"10319","1930-07","M0","CHF/Neuseeländischer Dollar",NA,1930.5
"10320","1930-07","M0","CHF/100 Singapur-Dollars",NA,1930.5
"10321","1930-07","M0","CHF/100 Thailaendische Baht",NA,1930.5
"10322","1930-07","M0","CHF/Sonderziehungsrecht",NA,1930.5
"10349","1930-08","M0","CHF/Euro",NA,1930.58333333333
"10350","1930-08","M0","CHF/Britisches Pfund",25.047,1930.58333333333
"10351","1930-08","M0","CHF/100 Daenische Kronen",NA,1930.58333333333
"10352","1930-08","M0","CHF/100 Norwegische Kronen",NA,1930.58333333333
"10353","1930-08","M0","CHF/100 Tschechische Kronen",NA,1930.58333333333
"10354","1930-08","M0","CHF/100 Ungarische Forint",NA,1930.58333333333
"10355","1930-08","M0","CHF/100 Polnische Zloty",NA,1930.58333333333
"10356","1930-08","M0","CHF/100 Rubel",NA,1930.58333333333
"10357","1930-08","M0","CHF/100 Schwedische Kronen",NA,1930.58333333333
"10358","1930-08","M0","CHF/100 Tuerkische Lira",NA,1930.58333333333
"10359","1930-08","M0","CHF/US Dollar",5.142,1930.58333333333
"10360","1930-08","M0","CHF/Kanadische Dollar",NA,1930.58333333333
"10361","1930-08","M0","CHF/100 Argentinische Pesos",NA,1930.58333333333
"10362","1930-08","M0","CHF/100 Brasilianische Real",NA,1930.58333333333
"10363","1930-08","M0","CHF/100 Mexikanische Pesos",NA,1930.58333333333
"10364","1930-08","M0","CHF/Suedafrikanischer Rand",NA,1930.58333333333
"10365","1930-08","M0","CHF/100 Japanische Yen",NA,1930.58333333333
"10366","1930-08","M0","CHF/Australischer Dollar",NA,1930.58333333333
"10367","1930-08","M0","CHF/100 Chinesische Yuan",NA,1930.58333333333
"10368","1930-08","M0","CHF/100 Hongkong Dollars",NA,1930.58333333333
"10369","1930-08","M0","CHF/100 Koreanische Won",NA,1930.58333333333
"10370","1930-08","M0","CHF/100 Malaysische Ringgit",NA,1930.58333333333
"10371","1930-08","M0","CHF/Neuseeländischer Dollar",NA,1930.58333333333
"10372","1930-08","M0","CHF/100 Singapur-Dollars",NA,1930.58333333333
"10373","1930-08","M0","CHF/100 Thailaendische Baht",NA,1930.58333333333
"10374","1930-08","M0","CHF/Sonderziehungsrecht",NA,1930.58333333333
"10401","1930-09","M0","CHF/Euro",NA,1930.66666666667
"10402","1930-09","M0","CHF/Britisches Pfund",25.048,1930.66666666667
"10403","1930-09","M0","CHF/100 Daenische Kronen",NA,1930.66666666667
"10404","1930-09","M0","CHF/100 Norwegische Kronen",NA,1930.66666666667
"10405","1930-09","M0","CHF/100 Tschechische Kronen",NA,1930.66666666667
"10406","1930-09","M0","CHF/100 Ungarische Forint",NA,1930.66666666667
"10407","1930-09","M0","CHF/100 Polnische Zloty",NA,1930.66666666667
"10408","1930-09","M0","CHF/100 Rubel",NA,1930.66666666667
"10409","1930-09","M0","CHF/100 Schwedische Kronen",NA,1930.66666666667
"10410","1930-09","M0","CHF/100 Tuerkische Lira",NA,1930.66666666667
"10411","1930-09","M0","CHF/US Dollar",5.152,1930.66666666667
"10412","1930-09","M0","CHF/Kanadische Dollar",NA,1930.66666666667
"10413","1930-09","M0","CHF/100 Argentinische Pesos",NA,1930.66666666667
"10414","1930-09","M0","CHF/100 Brasilianische Real",NA,1930.66666666667
"10415","1930-09","M0","CHF/100 Mexikanische Pesos",NA,1930.66666666667
"10416","1930-09","M0","CHF/Suedafrikanischer Rand",NA,1930.66666666667
"10417","1930-09","M0","CHF/100 Japanische Yen",NA,1930.66666666667
"10418","1930-09","M0","CHF/Australischer Dollar",NA,1930.66666666667
"10419","1930-09","M0","CHF/100 Chinesische Yuan",NA,1930.66666666667
"10420","1930-09","M0","CHF/100 Hongkong Dollars",NA,1930.66666666667
"10421","1930-09","M0","CHF/100 Koreanische Won",NA,1930.66666666667
"10422","1930-09","M0","CHF/100 Malaysische Ringgit",NA,1930.66666666667
"10423","1930-09","M0","CHF/Neuseeländischer Dollar",NA,1930.66666666667
"10424","1930-09","M0","CHF/100 Singapur-Dollars",NA,1930.66666666667
"10425","1930-09","M0","CHF/100 Thailaendische Baht",NA,1930.66666666667
"10426","1930-09","M0","CHF/Sonderziehungsrecht",NA,1930.66666666667
"10453","1930-10","M0","CHF/Euro",NA,1930.75
"10454","1930-10","M0","CHF/Britisches Pfund",25.02,1930.75
"10455","1930-10","M0","CHF/100 Daenische Kronen",NA,1930.75
"10456","1930-10","M0","CHF/100 Norwegische Kronen",NA,1930.75
"10457","1930-10","M0","CHF/100 Tschechische Kronen",NA,1930.75
"10458","1930-10","M0","CHF/100 Ungarische Forint",NA,1930.75
"10459","1930-10","M0","CHF/100 Polnische Zloty",NA,1930.75
"10460","1930-10","M0","CHF/100 Rubel",NA,1930.75
"10461","1930-10","M0","CHF/100 Schwedische Kronen",NA,1930.75
"10462","1930-10","M0","CHF/100 Tuerkische Lira",NA,1930.75
"10463","1930-10","M0","CHF/US Dollar",5.149,1930.75
"10464","1930-10","M0","CHF/Kanadische Dollar",NA,1930.75
"10465","1930-10","M0","CHF/100 Argentinische Pesos",NA,1930.75
"10466","1930-10","M0","CHF/100 Brasilianische Real",NA,1930.75
"10467","1930-10","M0","CHF/100 Mexikanische Pesos",NA,1930.75
"10468","1930-10","M0","CHF/Suedafrikanischer Rand",NA,1930.75
"10469","1930-10","M0","CHF/100 Japanische Yen",NA,1930.75
"10470","1930-10","M0","CHF/Australischer Dollar",NA,1930.75
"10471","1930-10","M0","CHF/100 Chinesische Yuan",NA,1930.75
"10472","1930-10","M0","CHF/100 Hongkong Dollars",NA,1930.75
"10473","1930-10","M0","CHF/100 Koreanische Won",NA,1930.75
"10474","1930-10","M0","CHF/100 Malaysische Ringgit",NA,1930.75
"10475","1930-10","M0","CHF/Neuseeländischer Dollar",NA,1930.75
"10476","1930-10","M0","CHF/100 Singapur-Dollars",NA,1930.75
"10477","1930-10","M0","CHF/100 Thailaendische Baht",NA,1930.75
"10478","1930-10","M0","CHF/Sonderziehungsrecht",NA,1930.75
"10505","1930-11","M0","CHF/Euro",NA,1930.83333333333
"10506","1930-11","M0","CHF/Britisches Pfund",25.048,1930.83333333333
"10507","1930-11","M0","CHF/100 Daenische Kronen",NA,1930.83333333333
"10508","1930-11","M0","CHF/100 Norwegische Kronen",NA,1930.83333333333
"10509","1930-11","M0","CHF/100 Tschechische Kronen",NA,1930.83333333333
"10510","1930-11","M0","CHF/100 Ungarische Forint",NA,1930.83333333333
"10511","1930-11","M0","CHF/100 Polnische Zloty",NA,1930.83333333333
"10512","1930-11","M0","CHF/100 Rubel",NA,1930.83333333333
"10513","1930-11","M0","CHF/100 Schwedische Kronen",NA,1930.83333333333
"10514","1930-11","M0","CHF/100 Tuerkische Lira",NA,1930.83333333333
"10515","1930-11","M0","CHF/US Dollar",5.158,1930.83333333333
"10516","1930-11","M0","CHF/Kanadische Dollar",NA,1930.83333333333
"10517","1930-11","M0","CHF/100 Argentinische Pesos",NA,1930.83333333333
"10518","1930-11","M0","CHF/100 Brasilianische Real",NA,1930.83333333333
"10519","1930-11","M0","CHF/100 Mexikanische Pesos",NA,1930.83333333333
"10520","1930-11","M0","CHF/Suedafrikanischer Rand",NA,1930.83333333333
"10521","1930-11","M0","CHF/100 Japanische Yen",NA,1930.83333333333
"10522","1930-11","M0","CHF/Australischer Dollar",NA,1930.83333333333
"10523","1930-11","M0","CHF/100 Chinesische Yuan",NA,1930.83333333333
"10524","1930-11","M0","CHF/100 Hongkong Dollars",NA,1930.83333333333
"10525","1930-11","M0","CHF/100 Koreanische Won",NA,1930.83333333333
"10526","1930-11","M0","CHF/100 Malaysische Ringgit",NA,1930.83333333333
"10527","1930-11","M0","CHF/Neuseeländischer Dollar",NA,1930.83333333333
"10528","1930-11","M0","CHF/100 Singapur-Dollars",NA,1930.83333333333
"10529","1930-11","M0","CHF/100 Thailaendische Baht",NA,1930.83333333333
"10530","1930-11","M0","CHF/Sonderziehungsrecht",NA,1930.83333333333
"10557","1930-12","M0","CHF/Euro",NA,1930.91666666667
"10558","1930-12","M0","CHF/Britisches Pfund",25.037,1930.91666666667
"10559","1930-12","M0","CHF/100 Daenische Kronen",NA,1930.91666666667
"10560","1930-12","M0","CHF/100 Norwegische Kronen",NA,1930.91666666667
"10561","1930-12","M0","CHF/100 Tschechische Kronen",NA,1930.91666666667
"10562","1930-12","M0","CHF/100 Ungarische Forint",NA,1930.91666666667
"10563","1930-12","M0","CHF/100 Polnische Zloty",NA,1930.91666666667
"10564","1930-12","M0","CHF/100 Rubel",NA,1930.91666666667
"10565","1930-12","M0","CHF/100 Schwedische Kronen",NA,1930.91666666667
"10566","1930-12","M0","CHF/100 Tuerkische Lira",NA,1930.91666666667
"10567","1930-12","M0","CHF/US Dollar",5.155,1930.91666666667
"10568","1930-12","M0","CHF/Kanadische Dollar",NA,1930.91666666667
"10569","1930-12","M0","CHF/100 Argentinische Pesos",NA,1930.91666666667
"10570","1930-12","M0","CHF/100 Brasilianische Real",NA,1930.91666666667
"10571","1930-12","M0","CHF/100 Mexikanische Pesos",NA,1930.91666666667
"10572","1930-12","M0","CHF/Suedafrikanischer Rand",NA,1930.91666666667
"10573","1930-12","M0","CHF/100 Japanische Yen",NA,1930.91666666667
"10574","1930-12","M0","CHF/Australischer Dollar",NA,1930.91666666667
"10575","1930-12","M0","CHF/100 Chinesische Yuan",NA,1930.91666666667
"10576","1930-12","M0","CHF/100 Hongkong Dollars",NA,1930.91666666667
"10577","1930-12","M0","CHF/100 Koreanische Won",NA,1930.91666666667
"10578","1930-12","M0","CHF/100 Malaysische Ringgit",NA,1930.91666666667
"10579","1930-12","M0","CHF/Neuseeländischer Dollar",NA,1930.91666666667
"10580","1930-12","M0","CHF/100 Singapur-Dollars",NA,1930.91666666667
"10581","1930-12","M0","CHF/100 Thailaendische Baht",NA,1930.91666666667
"10582","1930-12","M0","CHF/Sonderziehungsrecht",NA,1930.91666666667
"10609","1931-01","M0","CHF/Euro",NA,1931
"10610","1931-01","M0","CHF/Britisches Pfund",25.077,1931
"10611","1931-01","M0","CHF/100 Daenische Kronen",NA,1931
"10612","1931-01","M0","CHF/100 Norwegische Kronen",NA,1931
"10613","1931-01","M0","CHF/100 Tschechische Kronen",NA,1931
"10614","1931-01","M0","CHF/100 Ungarische Forint",NA,1931
"10615","1931-01","M0","CHF/100 Polnische Zloty",NA,1931
"10616","1931-01","M0","CHF/100 Rubel",NA,1931
"10617","1931-01","M0","CHF/100 Schwedische Kronen",NA,1931
"10618","1931-01","M0","CHF/100 Tuerkische Lira",NA,1931
"10619","1931-01","M0","CHF/US Dollar",5.165,1931
"10620","1931-01","M0","CHF/Kanadische Dollar",NA,1931
"10621","1931-01","M0","CHF/100 Argentinische Pesos",NA,1931
"10622","1931-01","M0","CHF/100 Brasilianische Real",NA,1931
"10623","1931-01","M0","CHF/100 Mexikanische Pesos",NA,1931
"10624","1931-01","M0","CHF/Suedafrikanischer Rand",NA,1931
"10625","1931-01","M0","CHF/100 Japanische Yen",NA,1931
"10626","1931-01","M0","CHF/Australischer Dollar",NA,1931
"10627","1931-01","M0","CHF/100 Chinesische Yuan",NA,1931
"10628","1931-01","M0","CHF/100 Hongkong Dollars",NA,1931
"10629","1931-01","M0","CHF/100 Koreanische Won",NA,1931
"10630","1931-01","M0","CHF/100 Malaysische Ringgit",NA,1931
"10631","1931-01","M0","CHF/Neuseeländischer Dollar",NA,1931
"10632","1931-01","M0","CHF/100 Singapur-Dollars",NA,1931
"10633","1931-01","M0","CHF/100 Thailaendische Baht",NA,1931
"10634","1931-01","M0","CHF/Sonderziehungsrecht",NA,1931
"10661","1931-02","M0","CHF/Euro",NA,1931.08333333333
"10662","1931-02","M0","CHF/Britisches Pfund",25.179,1931.08333333333
"10663","1931-02","M0","CHF/100 Daenische Kronen",NA,1931.08333333333
"10664","1931-02","M0","CHF/100 Norwegische Kronen",NA,1931.08333333333
"10665","1931-02","M0","CHF/100 Tschechische Kronen",NA,1931.08333333333
"10666","1931-02","M0","CHF/100 Ungarische Forint",NA,1931.08333333333
"10667","1931-02","M0","CHF/100 Polnische Zloty",NA,1931.08333333333
"10668","1931-02","M0","CHF/100 Rubel",NA,1931.08333333333
"10669","1931-02","M0","CHF/100 Schwedische Kronen",NA,1931.08333333333
"10670","1931-02","M0","CHF/100 Tuerkische Lira",NA,1931.08333333333
"10671","1931-02","M0","CHF/US Dollar",5.182,1931.08333333333
"10672","1931-02","M0","CHF/Kanadische Dollar",NA,1931.08333333333
"10673","1931-02","M0","CHF/100 Argentinische Pesos",NA,1931.08333333333
"10674","1931-02","M0","CHF/100 Brasilianische Real",NA,1931.08333333333
"10675","1931-02","M0","CHF/100 Mexikanische Pesos",NA,1931.08333333333
"10676","1931-02","M0","CHF/Suedafrikanischer Rand",NA,1931.08333333333
"10677","1931-02","M0","CHF/100 Japanische Yen",NA,1931.08333333333
"10678","1931-02","M0","CHF/Australischer Dollar",NA,1931.08333333333
"10679","1931-02","M0","CHF/100 Chinesische Yuan",NA,1931.08333333333
"10680","1931-02","M0","CHF/100 Hongkong Dollars",NA,1931.08333333333
"10681","1931-02","M0","CHF/100 Koreanische Won",NA,1931.08333333333
"10682","1931-02","M0","CHF/100 Malaysische Ringgit",NA,1931.08333333333
"10683","1931-02","M0","CHF/Neuseeländischer Dollar",NA,1931.08333333333
"10684","1931-02","M0","CHF/100 Singapur-Dollars",NA,1931.08333333333
"10685","1931-02","M0","CHF/100 Thailaendische Baht",NA,1931.08333333333
"10686","1931-02","M0","CHF/Sonderziehungsrecht",NA,1931.08333333333
"10713","1931-03","M0","CHF/Euro",NA,1931.16666666667
"10714","1931-03","M0","CHF/Britisches Pfund",25.245,1931.16666666667
"10715","1931-03","M0","CHF/100 Daenische Kronen",NA,1931.16666666667
"10716","1931-03","M0","CHF/100 Norwegische Kronen",NA,1931.16666666667
"10717","1931-03","M0","CHF/100 Tschechische Kronen",NA,1931.16666666667
"10718","1931-03","M0","CHF/100 Ungarische Forint",NA,1931.16666666667
"10719","1931-03","M0","CHF/100 Polnische Zloty",NA,1931.16666666667
"10720","1931-03","M0","CHF/100 Rubel",NA,1931.16666666667
"10721","1931-03","M0","CHF/100 Schwedische Kronen",NA,1931.16666666667
"10722","1931-03","M0","CHF/100 Tuerkische Lira",NA,1931.16666666667
"10723","1931-03","M0","CHF/US Dollar",5.196,1931.16666666667
"10724","1931-03","M0","CHF/Kanadische Dollar",NA,1931.16666666667
"10725","1931-03","M0","CHF/100 Argentinische Pesos",NA,1931.16666666667
"10726","1931-03","M0","CHF/100 Brasilianische Real",NA,1931.16666666667
"10727","1931-03","M0","CHF/100 Mexikanische Pesos",NA,1931.16666666667
"10728","1931-03","M0","CHF/Suedafrikanischer Rand",NA,1931.16666666667
"10729","1931-03","M0","CHF/100 Japanische Yen",NA,1931.16666666667
"10730","1931-03","M0","CHF/Australischer Dollar",NA,1931.16666666667
"10731","1931-03","M0","CHF/100 Chinesische Yuan",NA,1931.16666666667
"10732","1931-03","M0","CHF/100 Hongkong Dollars",NA,1931.16666666667
"10733","1931-03","M0","CHF/100 Koreanische Won",NA,1931.16666666667
"10734","1931-03","M0","CHF/100 Malaysische Ringgit",NA,1931.16666666667
"10735","1931-03","M0","CHF/Neuseeländischer Dollar",NA,1931.16666666667
"10736","1931-03","M0","CHF/100 Singapur-Dollars",NA,1931.16666666667
"10737","1931-03","M0","CHF/100 Thailaendische Baht",NA,1931.16666666667
"10738","1931-03","M0","CHF/Sonderziehungsrecht",NA,1931.16666666667
"10765","1931-04","M0","CHF/Euro",NA,1931.25
"10766","1931-04","M0","CHF/Britisches Pfund",25.232,1931.25
"10767","1931-04","M0","CHF/100 Daenische Kronen",NA,1931.25
"10768","1931-04","M0","CHF/100 Norwegische Kronen",NA,1931.25
"10769","1931-04","M0","CHF/100 Tschechische Kronen",NA,1931.25
"10770","1931-04","M0","CHF/100 Ungarische Forint",NA,1931.25
"10771","1931-04","M0","CHF/100 Polnische Zloty",NA,1931.25
"10772","1931-04","M0","CHF/100 Rubel",NA,1931.25
"10773","1931-04","M0","CHF/100 Schwedische Kronen",NA,1931.25
"10774","1931-04","M0","CHF/100 Tuerkische Lira",NA,1931.25
"10775","1931-04","M0","CHF/US Dollar",5.192,1931.25
"10776","1931-04","M0","CHF/Kanadische Dollar",NA,1931.25
"10777","1931-04","M0","CHF/100 Argentinische Pesos",NA,1931.25
"10778","1931-04","M0","CHF/100 Brasilianische Real",NA,1931.25
"10779","1931-04","M0","CHF/100 Mexikanische Pesos",NA,1931.25
"10780","1931-04","M0","CHF/Suedafrikanischer Rand",NA,1931.25
"10781","1931-04","M0","CHF/100 Japanische Yen",NA,1931.25
"10782","1931-04","M0","CHF/Australischer Dollar",NA,1931.25
"10783","1931-04","M0","CHF/100 Chinesische Yuan",NA,1931.25
"10784","1931-04","M0","CHF/100 Hongkong Dollars",NA,1931.25
"10785","1931-04","M0","CHF/100 Koreanische Won",NA,1931.25
"10786","1931-04","M0","CHF/100 Malaysische Ringgit",NA,1931.25
"10787","1931-04","M0","CHF/Neuseeländischer Dollar",NA,1931.25
"10788","1931-04","M0","CHF/100 Singapur-Dollars",NA,1931.25
"10789","1931-04","M0","CHF/100 Thailaendische Baht",NA,1931.25
"10790","1931-04","M0","CHF/Sonderziehungsrecht",NA,1931.25
"10817","1931-05","M0","CHF/Euro",NA,1931.33333333333
"10818","1931-05","M0","CHF/Britisches Pfund",25.217,1931.33333333333
"10819","1931-05","M0","CHF/100 Daenische Kronen",NA,1931.33333333333
"10820","1931-05","M0","CHF/100 Norwegische Kronen",NA,1931.33333333333
"10821","1931-05","M0","CHF/100 Tschechische Kronen",NA,1931.33333333333
"10822","1931-05","M0","CHF/100 Ungarische Forint",NA,1931.33333333333
"10823","1931-05","M0","CHF/100 Polnische Zloty",NA,1931.33333333333
"10824","1931-05","M0","CHF/100 Rubel",NA,1931.33333333333
"10825","1931-05","M0","CHF/100 Schwedische Kronen",NA,1931.33333333333
"10826","1931-05","M0","CHF/100 Tuerkische Lira",NA,1931.33333333333
"10827","1931-05","M0","CHF/US Dollar",5.184,1931.33333333333
"10828","1931-05","M0","CHF/Kanadische Dollar",NA,1931.33333333333
"10829","1931-05","M0","CHF/100 Argentinische Pesos",NA,1931.33333333333
"10830","1931-05","M0","CHF/100 Brasilianische Real",NA,1931.33333333333
"10831","1931-05","M0","CHF/100 Mexikanische Pesos",NA,1931.33333333333
"10832","1931-05","M0","CHF/Suedafrikanischer Rand",NA,1931.33333333333
"10833","1931-05","M0","CHF/100 Japanische Yen",NA,1931.33333333333
"10834","1931-05","M0","CHF/Australischer Dollar",NA,1931.33333333333
"10835","1931-05","M0","CHF/100 Chinesische Yuan",NA,1931.33333333333
"10836","1931-05","M0","CHF/100 Hongkong Dollars",NA,1931.33333333333
"10837","1931-05","M0","CHF/100 Koreanische Won",NA,1931.33333333333
"10838","1931-05","M0","CHF/100 Malaysische Ringgit",NA,1931.33333333333
"10839","1931-05","M0","CHF/Neuseeländischer Dollar",NA,1931.33333333333
"10840","1931-05","M0","CHF/100 Singapur-Dollars",NA,1931.33333333333
"10841","1931-05","M0","CHF/100 Thailaendische Baht",NA,1931.33333333333
"10842","1931-05","M0","CHF/Sonderziehungsrecht",NA,1931.33333333333
"10869","1931-06","M0","CHF/Euro",NA,1931.41666666667
"10870","1931-06","M0","CHF/Britisches Pfund",25.08,1931.41666666667
"10871","1931-06","M0","CHF/100 Daenische Kronen",NA,1931.41666666667
"10872","1931-06","M0","CHF/100 Norwegische Kronen",NA,1931.41666666667
"10873","1931-06","M0","CHF/100 Tschechische Kronen",NA,1931.41666666667
"10874","1931-06","M0","CHF/100 Ungarische Forint",NA,1931.41666666667
"10875","1931-06","M0","CHF/100 Polnische Zloty",NA,1931.41666666667
"10876","1931-06","M0","CHF/100 Rubel",NA,1931.41666666667
"10877","1931-06","M0","CHF/100 Schwedische Kronen",NA,1931.41666666667
"10878","1931-06","M0","CHF/100 Tuerkische Lira",NA,1931.41666666667
"10879","1931-06","M0","CHF/US Dollar",5.156,1931.41666666667
"10880","1931-06","M0","CHF/Kanadische Dollar",NA,1931.41666666667
"10881","1931-06","M0","CHF/100 Argentinische Pesos",NA,1931.41666666667
"10882","1931-06","M0","CHF/100 Brasilianische Real",NA,1931.41666666667
"10883","1931-06","M0","CHF/100 Mexikanische Pesos",NA,1931.41666666667
"10884","1931-06","M0","CHF/Suedafrikanischer Rand",NA,1931.41666666667
"10885","1931-06","M0","CHF/100 Japanische Yen",NA,1931.41666666667
"10886","1931-06","M0","CHF/Australischer Dollar",NA,1931.41666666667
"10887","1931-06","M0","CHF/100 Chinesische Yuan",NA,1931.41666666667
"10888","1931-06","M0","CHF/100 Hongkong Dollars",NA,1931.41666666667
"10889","1931-06","M0","CHF/100 Koreanische Won",NA,1931.41666666667
"10890","1931-06","M0","CHF/100 Malaysische Ringgit",NA,1931.41666666667
"10891","1931-06","M0","CHF/Neuseeländischer Dollar",NA,1931.41666666667
"10892","1931-06","M0","CHF/100 Singapur-Dollars",NA,1931.41666666667
"10893","1931-06","M0","CHF/100 Thailaendische Baht",NA,1931.41666666667
"10894","1931-06","M0","CHF/Sonderziehungsrecht",NA,1931.41666666667
"10921","1931-07","M0","CHF/Euro",NA,1931.5
"10922","1931-07","M0","CHF/Britisches Pfund",24.995,1931.5
"10923","1931-07","M0","CHF/100 Daenische Kronen",NA,1931.5
"10924","1931-07","M0","CHF/100 Norwegische Kronen",NA,1931.5
"10925","1931-07","M0","CHF/100 Tschechische Kronen",NA,1931.5
"10926","1931-07","M0","CHF/100 Ungarische Forint",NA,1931.5
"10927","1931-07","M0","CHF/100 Polnische Zloty",NA,1931.5
"10928","1931-07","M0","CHF/100 Rubel",NA,1931.5
"10929","1931-07","M0","CHF/100 Schwedische Kronen",NA,1931.5
"10930","1931-07","M0","CHF/100 Tuerkische Lira",NA,1931.5
"10931","1931-07","M0","CHF/US Dollar",5.146,1931.5
"10932","1931-07","M0","CHF/Kanadische Dollar",NA,1931.5
"10933","1931-07","M0","CHF/100 Argentinische Pesos",NA,1931.5
"10934","1931-07","M0","CHF/100 Brasilianische Real",NA,1931.5
"10935","1931-07","M0","CHF/100 Mexikanische Pesos",NA,1931.5
"10936","1931-07","M0","CHF/Suedafrikanischer Rand",NA,1931.5
"10937","1931-07","M0","CHF/100 Japanische Yen",NA,1931.5
"10938","1931-07","M0","CHF/Australischer Dollar",NA,1931.5
"10939","1931-07","M0","CHF/100 Chinesische Yuan",NA,1931.5
"10940","1931-07","M0","CHF/100 Hongkong Dollars",NA,1931.5
"10941","1931-07","M0","CHF/100 Koreanische Won",NA,1931.5
"10942","1931-07","M0","CHF/100 Malaysische Ringgit",NA,1931.5
"10943","1931-07","M0","CHF/Neuseeländischer Dollar",NA,1931.5
"10944","1931-07","M0","CHF/100 Singapur-Dollars",NA,1931.5
"10945","1931-07","M0","CHF/100 Thailaendische Baht",NA,1931.5
"10946","1931-07","M0","CHF/Sonderziehungsrecht",NA,1931.5
"10973","1931-08","M0","CHF/Euro",NA,1931.58333333333
"10974","1931-08","M0","CHF/Britisches Pfund",24.927,1931.58333333333
"10975","1931-08","M0","CHF/100 Daenische Kronen",NA,1931.58333333333
"10976","1931-08","M0","CHF/100 Norwegische Kronen",NA,1931.58333333333
"10977","1931-08","M0","CHF/100 Tschechische Kronen",NA,1931.58333333333
"10978","1931-08","M0","CHF/100 Ungarische Forint",NA,1931.58333333333
"10979","1931-08","M0","CHF/100 Polnische Zloty",NA,1931.58333333333
"10980","1931-08","M0","CHF/100 Rubel",NA,1931.58333333333
"10981","1931-08","M0","CHF/100 Schwedische Kronen",NA,1931.58333333333
"10982","1931-08","M0","CHF/100 Tuerkische Lira",NA,1931.58333333333
"10983","1931-08","M0","CHF/US Dollar",5.131,1931.58333333333
"10984","1931-08","M0","CHF/Kanadische Dollar",NA,1931.58333333333
"10985","1931-08","M0","CHF/100 Argentinische Pesos",NA,1931.58333333333
"10986","1931-08","M0","CHF/100 Brasilianische Real",NA,1931.58333333333
"10987","1931-08","M0","CHF/100 Mexikanische Pesos",NA,1931.58333333333
"10988","1931-08","M0","CHF/Suedafrikanischer Rand",NA,1931.58333333333
"10989","1931-08","M0","CHF/100 Japanische Yen",NA,1931.58333333333
"10990","1931-08","M0","CHF/Australischer Dollar",NA,1931.58333333333
"10991","1931-08","M0","CHF/100 Chinesische Yuan",NA,1931.58333333333
"10992","1931-08","M0","CHF/100 Hongkong Dollars",NA,1931.58333333333
"10993","1931-08","M0","CHF/100 Koreanische Won",NA,1931.58333333333
"10994","1931-08","M0","CHF/100 Malaysische Ringgit",NA,1931.58333333333
"10995","1931-08","M0","CHF/Neuseeländischer Dollar",NA,1931.58333333333
"10996","1931-08","M0","CHF/100 Singapur-Dollars",NA,1931.58333333333
"10997","1931-08","M0","CHF/100 Thailaendische Baht",NA,1931.58333333333
"10998","1931-08","M0","CHF/Sonderziehungsrecht",NA,1931.58333333333
"11025","1931-09","M0","CHF/Euro",NA,1931.66666666667
"11026","1931-09","M0","CHF/Britisches Pfund",23.163,1931.66666666667
"11027","1931-09","M0","CHF/100 Daenische Kronen",NA,1931.66666666667
"11028","1931-09","M0","CHF/100 Norwegische Kronen",NA,1931.66666666667
"11029","1931-09","M0","CHF/100 Tschechische Kronen",NA,1931.66666666667
