"","Date","D0","D1","D2","Value","timeID"
"4340","1997-01","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",6.4,1997
"4341","1997-01","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",-1.3,1997
"4342","1997-01","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1967.98,1997
"4343","1997-01","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",0.8,1997
"4344","1997-01","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-2.5,1997
"4345","1997-01","Ausfuhr","Chemikalien","Wert in Millionen Franken",2564.425,1997
"4346","1997-01","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",15.6,1997
"4347","1997-01","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",2,1997
"4348","1997-01","Ausfuhr","Metalle","Wert in Millionen Franken",677.587,1997
"4349","1997-01","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",2,1997
"4350","1997-01","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",-0.8,1997
"4351","1997-01","Ausfuhr","Uhren","Wert in Millionen Franken",527.166,1997
"4352","1997-01","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",2.4,1997
"4353","1997-01","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",-7.1,1997
"4354","1997-01","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",426.131,1997
"4355","1997-01","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",10.7,1997
"4356","1997-01","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",8.8,1997
"4357","1997-01","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",337.89,1997
"4358","1997-01","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",9.8,1997
"4359","1997-01","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",4.3,1997
"4360","1997-01","Handelsbilanzsaldo","Total","Wert in Millionen Franken",-597.802,1997
"4361","1997-02","Einfuhr","Total","Wert in Millionen Franken",8311.709,1997.08333333333
"4362","1997-02","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",9.3,1997.08333333333
"4363","1997-02","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",4.4,1997.08333333333
"4364","1997-02","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1805.767,1997.08333333333
"4365","1997-02","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",8.2,1997.08333333333
"4366","1997-02","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",2.7,1997.08333333333
"4367","1997-02","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",564.73,1997.08333333333
"4368","1997-02","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",28,1997.08333333333
"4369","1997-02","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",22.8,1997.08333333333
"4370","1997-02","Einfuhr","Chemikalien","Wert in Millionen Franken",1215.866,1997.08333333333
"4371","1997-02","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",9.9,1997.08333333333
"4372","1997-02","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",4.5,1997.08333333333
"4373","1997-02","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",810.885,1997.08333333333
"4374","1997-02","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",5.3,1997.08333333333
"4375","1997-02","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",-1.6,1997.08333333333
"4376","1997-02","Einfuhr","Fahrzeuge","Wert in Millionen Franken",1010.122,1997.08333333333
"4377","1997-02","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",9.2,1997.08333333333
"4378","1997-02","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",11.2,1997.08333333333
"4379","1997-02","Ausfuhr","Total","Wert in Millionen Franken",8031.897,1997.08333333333
"4380","1997-02","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",6.4,1997.08333333333
"4381","1997-02","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",0.6,1997.08333333333
"4382","1997-02","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2261.083,1997.08333333333
"4383","1997-02","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",10.6,1997.08333333333
"4384","1997-02","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",7.6,1997.08333333333
"4385","1997-02","Ausfuhr","Chemikalien","Wert in Millionen Franken",2316.883,1997.08333333333
"4386","1997-02","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",7,1997.08333333333
"4387","1997-02","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",0.2,1997.08333333333
"4388","1997-02","Ausfuhr","Metalle","Wert in Millionen Franken",734.339,1997.08333333333
"4389","1997-02","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",3.6,1997.08333333333
"4390","1997-02","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",-0.5,1997.08333333333
"4391","1997-02","Ausfuhr","Uhren","Wert in Millionen Franken",593.574,1997.08333333333
"4392","1997-02","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",-3.6,1997.08333333333
"4393","1997-02","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",-23.8,1997.08333333333
"4394","1997-02","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",450.089,1997.08333333333
"4395","1997-02","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",3.6,1997.08333333333
"4396","1997-02","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",1.2,1997.08333333333
"4397","1997-02","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",339.527,1997.08333333333
"4398","1997-02","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",3.6,1997.08333333333
"4399","1997-02","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",-0.3,1997.08333333333
"4400","1997-02","Handelsbilanzsaldo","Total","Wert in Millionen Franken",-279.812,1997.08333333333
"4401","1997-03","Einfuhr","Total","Wert in Millionen Franken",8354.372,1997.16666666667
"4402","1997-03","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",1,1997.16666666667
"4403","1997-03","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",-4.6,1997.16666666667
"4404","1997-03","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1871.184,1997.16666666667
"4405","1997-03","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-0.1,1997.16666666667
"4406","1997-03","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-4.5,1997.16666666667
"4407","1997-03","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",622.078,1997.16666666667
"4408","1997-03","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",14.4,1997.16666666667
"4409","1997-03","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",9.7,1997.16666666667
"4410","1997-03","Einfuhr","Chemikalien","Wert in Millionen Franken",1308.954,1997.16666666667
"4411","1997-03","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",12.4,1997.16666666667
"4412","1997-03","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",1.2,1997.16666666667
"4413","1997-03","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",732.311,1997.16666666667
"4414","1997-03","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",2.1,1997.16666666667
"4415","1997-03","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",-6.1,1997.16666666667
"4416","1997-03","Einfuhr","Fahrzeuge","Wert in Millionen Franken",878.406,1997.16666666667
"4417","1997-03","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",-20.5,1997.16666666667
"4418","1997-03","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",-21.5,1997.16666666667
"4419","1997-03","Ausfuhr","Total","Wert in Millionen Franken",8394.462,1997.16666666667
"4420","1997-03","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",0.6,1997.16666666667
"4421","1997-03","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",-3,1997.16666666667
"4422","1997-03","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2423.717,1997.16666666667
"4423","1997-03","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-2.4,1997.16666666667
"4424","1997-03","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-4.3,1997.16666666667
"4425","1997-03","Ausfuhr","Chemikalien","Wert in Millionen Franken",2319.544,1997.16666666667
"4426","1997-03","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",1.8,1997.16666666667
"4427","1997-03","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",-1,1997.16666666667
"4428","1997-03","Ausfuhr","Metalle","Wert in Millionen Franken",717.344,1997.16666666667
"4429","1997-03","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",-0.9,1997.16666666667
"4430","1997-03","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",-0.3,1997.16666666667
"4431","1997-03","Ausfuhr","Uhren","Wert in Millionen Franken",654.115,1997.16666666667
"4432","1997-03","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",2.3,1997.16666666667
"4433","1997-03","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",-9.4,1997.16666666667
"4434","1997-03","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",473.776,1997.16666666667
"4435","1997-03","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",-1.7,1997.16666666667
"4436","1997-03","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",-3.3,1997.16666666667
"4437","1997-03","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",332.402,1997.16666666667
"4438","1997-03","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",0,1997.16666666667
"4439","1997-03","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",-6.3,1997.16666666667
"4440","1997-03","Handelsbilanzsaldo","Total","Wert in Millionen Franken",40.09,1997.16666666667
"4441","1997-04","Einfuhr","Total","Wert in Millionen Franken",9613.532,1997.25
"4442","1997-04","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",23.8,1997.25
"4443","1997-04","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",18.3,1997.25
"4444","1997-04","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2074.012,1997.25
"4445","1997-04","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",18.9,1997.25
"4446","1997-04","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",14.2,1997.25
"4447","1997-04","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",627.889,1997.25
"4448","1997-04","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",17.6,1997.25
"4449","1997-04","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",12.1,1997.25
"4450","1997-04","Einfuhr","Chemikalien","Wert in Millionen Franken",1665.189,1997.25
"4451","1997-04","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",46.4,1997.25
"4452","1997-04","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",33.1,1997.25
"4453","1997-04","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",657.87,1997.25
"4454","1997-04","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",19.4,1997.25
"4455","1997-04","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",8.9,1997.25
"4456","1997-04","Einfuhr","Fahrzeuge","Wert in Millionen Franken",1270.522,1997.25
"4457","1997-04","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",24.9,1997.25
"4458","1997-04","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",27.1,1997.25
"4459","1997-04","Ausfuhr","Total","Wert in Millionen Franken",9366.549,1997.25
"4460","1997-04","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",24.1,1997.25
"4461","1997-04","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",19.1,1997.25
"4462","1997-04","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2615.404,1997.25
"4463","1997-04","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",18,1997.25
"4464","1997-04","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",20.2,1997.25
"4465","1997-04","Ausfuhr","Chemikalien","Wert in Millionen Franken",2836.135,1997.25
"4466","1997-04","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",33.4,1997.25
"4467","1997-04","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",20.2,1997.25
"4468","1997-04","Ausfuhr","Metalle","Wert in Millionen Franken",831.857,1997.25
"4469","1997-04","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",21.9,1997.25
"4470","1997-04","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",18,1997.25
"4471","1997-04","Ausfuhr","Uhren","Wert in Millionen Franken",683.779,1997.25
"4472","1997-04","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",18.2,1997.25
"4473","1997-04","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",6.1,1997.25
"4474","1997-04","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",496.464,1997.25
"4475","1997-04","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",19.9,1997.25
"4476","1997-04","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",25.4,1997.25
"4477","1997-04","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",330.228,1997.25
"4478","1997-04","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",15,1997.25
"4479","1997-04","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",10.9,1997.25
"4480","1997-04","Handelsbilanzsaldo","Total","Wert in Millionen Franken",-246.983,1997.25
"4481","1997-05","Einfuhr","Total","Wert in Millionen Franken",7838.275,1997.33333333333
"4482","1997-05","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",0.6,1997.33333333333
"4483","1997-05","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",-3,1997.33333333333
"4484","1997-05","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1740.861,1997.33333333333
"4485","1997-05","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",0.6,1997.33333333333
"4486","1997-05","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-1.3,1997.33333333333
"4487","1997-05","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",510.437,1997.33333333333
"4488","1997-05","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",-2.5,1997.33333333333
"4489","1997-05","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",-6.5,1997.33333333333
"4490","1997-05","Einfuhr","Chemikalien","Wert in Millionen Franken",1299.425,1997.33333333333
"4491","1997-05","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",13.7,1997.33333333333
"4492","1997-05","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",6.3,1997.33333333333
"4493","1997-05","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",509.072,1997.33333333333
"4494","1997-05","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",1.3,1997.33333333333
"4495","1997-05","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",-4.8,1997.33333333333
"4496","1997-05","Einfuhr","Fahrzeuge","Wert in Millionen Franken",927.286,1997.33333333333
"4497","1997-05","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",-20.7,1997.33333333333
"4498","1997-05","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",-22.9,1997.33333333333
"4499","1997-05","Ausfuhr","Total","Wert in Millionen Franken",8221.209,1997.33333333333
"4500","1997-05","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",2,1997.33333333333
"4501","1997-05","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",-0.2,1997.33333333333
"4502","1997-05","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2339.708,1997.33333333333
"4503","1997-05","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-1.6,1997.33333333333
"4504","1997-05","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-0.6,1997.33333333333
"4505","1997-05","Ausfuhr","Chemikalien","Wert in Millionen Franken",2298.995,1997.33333333333
"4506","1997-05","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",1.3,1997.33333333333
"4507","1997-05","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",-4.8,1997.33333333333
"4508","1997-05","Ausfuhr","Metalle","Wert in Millionen Franken",720.552,1997.33333333333
"4509","1997-05","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",0.3,1997.33333333333
"4510","1997-05","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",-2.7,1997.33333333333
"4511","1997-05","Ausfuhr","Uhren","Wert in Millionen Franken",682.639,1997.33333333333
"4512","1997-05","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",8.8,1997.33333333333
"4513","1997-05","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",1.3,1997.33333333333
"4514","1997-05","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",454.121,1997.33333333333
"4515","1997-05","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",6,1997.33333333333
"4516","1997-05","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",4.3,1997.33333333333
"4517","1997-05","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",295.68,1997.33333333333
"4518","1997-05","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",3.8,1997.33333333333
"4519","1997-05","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",1.4,1997.33333333333
"4520","1997-05","Handelsbilanzsaldo","Total","Wert in Millionen Franken",382.934,1997.33333333333
"4521","1997-06","Einfuhr","Total","Wert in Millionen Franken",8623.37,1997.41666666667
"4522","1997-06","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",16.3,1997.41666666667
"4523","1997-06","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",13.5,1997.41666666667
"4524","1997-06","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2023.216,1997.41666666667
"4525","1997-06","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",16.6,1997.41666666667
"4526","1997-06","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",13.7,1997.41666666667
"4527","1997-06","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",539.72,1997.41666666667
"4528","1997-06","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",23.3,1997.41666666667
"4529","1997-06","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",14.4,1997.41666666667
"4530","1997-06","Einfuhr","Chemikalien","Wert in Millionen Franken",1377.733,1997.41666666667
"4531","1997-06","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",20.5,1997.41666666667
"4532","1997-06","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",16.2,1997.41666666667
"4533","1997-06","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",622.065,1997.41666666667
"4534","1997-06","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",12.5,1997.41666666667
"4535","1997-06","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",4.3,1997.41666666667
"4536","1997-06","Einfuhr","Fahrzeuge","Wert in Millionen Franken",1018.495,1997.41666666667
"4537","1997-06","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",17.8,1997.41666666667
"4538","1997-06","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",26.6,1997.41666666667
"4539","1997-06","Ausfuhr","Total","Wert in Millionen Franken",9013.924,1997.41666666667
"4540","1997-06","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",14.6,1997.41666666667
"4541","1997-06","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",10.3,1997.41666666667
"4542","1997-06","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2681.649,1997.41666666667
"4543","1997-06","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",13.2,1997.41666666667
"4544","1997-06","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",11.6,1997.41666666667
"4545","1997-06","Ausfuhr","Chemikalien","Wert in Millionen Franken",2628.124,1997.41666666667
"4546","1997-06","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",18.6,1997.41666666667
"4547","1997-06","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",14.1,1997.41666666667
"4548","1997-06","Ausfuhr","Metalle","Wert in Millionen Franken",806.811,1997.41666666667
"4549","1997-06","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",18.8,1997.41666666667
"4550","1997-06","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",17.9,1997.41666666667
"4551","1997-06","Ausfuhr","Uhren","Wert in Millionen Franken",715.452,1997.41666666667
"4552","1997-06","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",19,1997.41666666667
"4553","1997-06","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",9.1,1997.41666666667
"4554","1997-06","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",492.628,1997.41666666667
"4555","1997-06","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",18.2,1997.41666666667
"4556","1997-06","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",18.2,1997.41666666667
"4557","1997-06","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",326.163,1997.41666666667
"4558","1997-06","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",11.3,1997.41666666667
"4559","1997-06","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",3.2,1997.41666666667
"4560","1997-06","Handelsbilanzsaldo","Total","Wert in Millionen Franken",390.554,1997.41666666667
"4561","1997-07","Einfuhr","Total","Wert in Millionen Franken",9240.348,1997.5
"4562","1997-07","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",12.7,1997.5
"4563","1997-07","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",7.5,1997.5
"4564","1997-07","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1970.688,1997.5
"4565","1997-07","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",6,1997.5
"4566","1997-07","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",3.8,1997.5
"4567","1997-07","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",677.011,1997.5
"4568","1997-07","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",33.3,1997.5
"4569","1997-07","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",17.9,1997.5
"4570","1997-07","Einfuhr","Chemikalien","Wert in Millionen Franken",1561.024,1997.5
"4571","1997-07","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",27.7,1997.5
"4572","1997-07","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",17.9,1997.5
"4573","1997-07","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",890.844,1997.5
