"CubeId";"ausshawarm"
"PublishingDate";"2017-09-21 09:00"

"Date";"D0";"D1";"D2";"Value"
"2009-09";"A";"T";"N";"-12.7"
"2009-09";"A";"T";"R";"-16.7"
"2009-09";"A";"MAE";"WMF";"2954.584"
"2009-09";"A";"MAE";"N";"-21.8"
"2009-09";"A";"MAE";"R";"-21.9"
"2009-09";"A";"C";"WMF";"6062.546"
"2009-09";"A";"C";"N";"3.6"
"2009-09";"A";"C";"R";"-15.1"
"2009-09";"A";"M";"WMF";"964.979"
"2009-09";"A";"M";"N";"-30.2"
"2009-09";"A";"M";"R";"-19.2"
"2009-09";"A";"U";"WMF";"1151.195"
"2009-09";"A";"U";"N";"-25"
"2009-09";"A";"U";"R";"-23.9"
"2009-09";"A";"P";"WMF";"1157.11"
"2009-09";"A";"P";"N";"-11.3"
"2009-09";"A";"P";"R";"-7.4"
"2009-09";"A";"TBS1";"WMF";"291.745"
"2009-09";"A";"TBS1";"N";"-22"
"2009-09";"A";"TBS1";"R";"-23"
"2009-09";"H";"T";"WMF";"1807.97"
"2009-10";"E";"T";"WMF";"14009.971"
"2009-10";"E";"T";"N";"-14.9"
"2009-10";"E";"T";"R";"-10.5"
"2009-10";"E";"MAE";"WMF";"2772.234"
"2009-10";"E";"MAE";"N";"-15.2"
"2009-10";"E";"MAE";"R";"-18.8"
"2009-10";"E";"PUB";"WMF";"1209.801"
"2009-10";"E";"PUB";"N";"-10.2"
"2009-10";"E";"PUB";"R";"-11.3"
"2009-10";"E";"C";"WMF";"2933.546"
"2009-10";"E";"C";"N";"-3.1"
"2009-10";"E";"C";"R";"-1.8"
"2009-10";"E";"TBS0";"WMF";"718.264"
"2009-10";"E";"TBS0";"N";"-12.9"
"2009-10";"E";"TBS0";"R";"-9.6"
"2009-10";"E";"F";"WMF";"1242.413"
"2009-10";"E";"F";"N";"-14"
"2009-10";"E";"F";"R";"-12.9"
"2009-10";"A";"T";"WMF";"16366.299"
"2009-10";"A";"T";"N";"-10.6"
"2009-10";"A";"T";"R";"-12.9"
"2009-10";"A";"MAE";"WMF";"2960.31"
"2009-10";"A";"MAE";"N";"-25.3"
"2009-10";"A";"MAE";"R";"-26"
"2009-10";"A";"C";"WMF";"6495.016"
"2009-10";"A";"C";"N";"5.6"
"2009-10";"A";"C";"R";"-7.8"
"2009-10";"A";"M";"WMF";"1006.654"
"2009-10";"A";"M";"N";"-25.5"
"2009-10";"A";"M";"R";"-16"
"2009-10";"A";"U";"WMF";"1321.638"
"2009-10";"A";"U";"N";"-21.6"
"2009-10";"A";"U";"R";"-18.2"
"2009-10";"A";"P";"WMF";"1197.784"
"2009-10";"A";"P";"N";"-11.4"
"2009-10";"A";"P";"R";"-2.7"
"2009-10";"A";"TBS1";"WMF";"291.481"
"2009-10";"A";"TBS1";"N";"-22.5"
"2009-10";"A";"TBS1";"R";"-20.2"
"2009-10";"H";"T";"WMF";"2356.328"
"2009-11";"E";"T";"WMF";"14179.329"
"2009-11";"E";"T";"N";"-2.4"
"2009-11";"E";"T";"R";"-1.7"
"2009-11";"E";"MAE";"WMF";"2725.054"
"2009-11";"E";"MAE";"N";"-8.2"
"2009-11";"E";"MAE";"R";"-8.7"
"2009-11";"E";"PUB";"WMF";"1445.535"
"2009-11";"E";"PUB";"N";"12.8"
"2009-11";"E";"PUB";"R";"6.1"
"2009-11";"E";"C";"WMF";"2796.994"
"2009-11";"E";"C";"N";"-4.7"
"2009-11";"E";"C";"R";"-12.2"
"2009-11";"E";"TBS0";"WMF";"674.038"
"2009-11";"E";"TBS0";"N";"-3"
"2009-11";"E";"TBS0";"R";"-0.7"
"2009-11";"E";"F";"WMF";"1463.033"
"2009-11";"E";"F";"N";"19.3"
"2009-11";"E";"F";"R";"17.7"
"2009-11";"A";"T";"WMF";"16209.54"
"2009-11";"A";"T";"N";"-2.5"
"2009-11";"A";"T";"R";"-6"
"2009-11";"A";"MAE";"WMF";"2887.166"
"2009-11";"A";"MAE";"N";"-19"
"2009-11";"A";"MAE";"R";"-19.6"
"2009-11";"A";"C";"WMF";"6323.374"
"2009-11";"A";"C";"N";"16.1"
"2009-11";"A";"C";"R";"-4.2"
"2009-11";"A";"M";"WMF";"963.018"
"2009-11";"A";"M";"N";"-10.8"
"2009-11";"A";"M";"R";"-1"
"2009-11";"A";"U";"WMF";"1369.87"
"2009-11";"A";"U";"N";"-9.7"
"2009-11";"A";"U";"R";"-2"
"2009-11";"A";"P";"WMF";"1151.987"
"2009-11";"A";"P";"N";"-9.7"
"2009-11";"A";"P";"R";"-1.9"
"2009-11";"A";"TBS1";"WMF";"320.446"
"2009-11";"A";"TBS1";"N";"-11"
"2009-11";"A";"TBS1";"R";"-9.7"
"2009-11";"H";"T";"WMF";"2030.211"
"2009-12";"E";"T";"WMF";"13094.028"
"2009-12";"E";"T";"N";"-4.3"
"2009-12";"E";"T";"R";"-5.4"
"2009-12";"E";"MAE";"WMF";"2496.551"
"2009-12";"E";"MAE";"N";"-9.7"
"2009-12";"E";"MAE";"R";"-11.1"
"2009-12";"E";"PUB";"WMF";"1204.883"
"2009-12";"E";"PUB";"N";"5.2"
"2009-12";"E";"PUB";"R";"-4.7"
"2009-12";"E";"C";"WMF";"2879.898"
"2009-12";"E";"C";"N";"-8.8"
"2009-12";"E";"C";"R";"-18.3"
"2009-12";"E";"TBS0";"WMF";"613.546"
"2009-12";"E";"TBS0";"N";"-8.2"
"2009-12";"E";"TBS0";"R";"-4.5"
"2009-12";"E";"F";"WMF";"1335.766"
"2009-12";"E";"F";"N";"22.6"
"2009-12";"E";"F";"R";"22.3"
"2009-12";"A";"T";"WMF";"14456.482"
"2009-12";"A";"T";"N";"4.8"
"2009-12";"A";"T";"R";"3.4"
"2009-12";"A";"MAE";"WMF";"3047.561"
"2009-12";"A";"MAE";"N";"-5.6"
"2009-12";"A";"MAE";"R";"-7.7"
"2009-12";"A";"C";"WMF";"5153.75"
"2009-12";"A";"C";"N";"17.7"
"2009-12";"A";"C";"R";"8"
"2009-12";"A";"M";"WMF";"785.141"
"2009-12";"A";"M";"N";"-3.5"
"2009-12";"A";"M";"R";"4.1"
"2009-12";"A";"U";"WMF";"1227.368"
"2009-12";"A";"U";"N";"-7.2"
"2009-12";"A";"U";"R";"-5.7"
"2009-12";"A";"P";"WMF";"1127.342"
"2009-12";"A";"P";"N";"-2.4"
"2009-12";"A";"P";"R";"8.3"
"2009-12";"A";"TBS1";"WMF";"271.545"
"2009-12";"A";"TBS1";"N";"-9.3"
"2009-12";"A";"TBS1";"R";"-6.5"
"2009-12";"H";"T";"WMF";"1362.454"
"2010-01";"E";"T";"WMF";"12125.567"
"2010-01";"E";"T";"N";"-3.7"
"2010-01";"E";"T";"R";"-4.9"
"2010-01";"E";"MAE";"WMF";"2186.384"
"2010-01";"E";"MAE";"N";"-7.7"
"2010-01";"E";"MAE";"R";"-7.6"
"2010-01";"E";"PUB";"WMF";"976.792"
"2010-01";"E";"PUB";"N";"-15.2"
"2010-01";"E";"PUB";"R";"-17.4"
"2010-01";"E";"C";"WMF";"2663.075"
"2010-01";"E";"C";"N";"-3.3"
"2010-01";"E";"C";"R";"-9.6"
"2010-01";"E";"TBS0";"WMF";"749.674"
"2010-01";"E";"TBS0";"N";"-9.1"
"2010-01";"E";"TBS0";"R";"-6.2"
"2010-01";"E";"F";"WMF";"1090.431"
"2010-01";"E";"F";"N";"25.6"
"2010-01";"E";"F";"R";"24.6"
"2010-01";"A";"T";"WMF";"14514.347"
"2010-01";"A";"T";"N";"-0.6"
"2010-01";"A";"T";"R";"-3.3"
"2010-01";"A";"MAE";"WMF";"2344.866"
"2010-01";"A";"MAE";"N";"-11.9"
"2010-01";"A";"MAE";"R";"-9.3"
"2010-01";"A";"C";"WMF";"6581.277"
"2010-01";"A";"C";"N";"6.9"
"2010-01";"A";"C";"R";"-5.7"
"2010-01";"A";"M";"WMF";"875.397"
"2010-01";"A";"M";"N";"-0.1"
"2010-01";"A";"M";"R";"4.1"
"2010-01";"A";"U";"WMF";"973.657"
"2010-01";"A";"U";"N";"2.5"
"2010-01";"A";"U";"R";"6.4"
"2010-01";"A";"P";"WMF";"1047.749"
"2010-01";"A";"P";"N";"-8.1"
"2010-01";"A";"P";"R";"1.4"
"2010-01";"A";"TBS1";"WMF";"278.818"
"2010-01";"A";"TBS1";"N";"-16.1"
"2010-01";"A";"TBS1";"R";"-12.6"
"2010-01";"H";"T";"WMF";"2388.78"
"2010-02";"E";"T";"WMF";"13739.405"
"2010-02";"E";"T";"N";"0.6"
"2010-02";"E";"T";"R";"-0.8"
"2010-02";"E";"MAE";"WMF";"2301.257"
"2010-02";"E";"MAE";"N";"-2.3"
"2010-02";"E";"MAE";"R";"-1.7"
"2010-02";"E";"PUB";"WMF";"1282.871"
"2010-02";"E";"PUB";"N";"-32.5"
"2010-02";"E";"PUB";"R";"-40.4"
"2010-02";"E";"C";"WMF";"3273.634"
"2010-02";"E";"C";"N";"16.9"
"2010-02";"E";"C";"R";"13.4"
"2010-02";"E";"TBS0";"WMF";"827.504"
"2010-02";"E";"TBS0";"N";"-5.2"
"2010-02";"E";"TBS0";"R";"-2.5"
"2010-02";"E";"F";"WMF";"1341.073"
"2010-02";"E";"F";"N";"30.2"
"2010-02";"E";"F";"R";"30.7"
"2010-02";"A";"T";"WMF";"14976.082"
"2010-02";"A";"T";"N";"4.1"
"2010-02";"A";"T";"R";"-0.6"
"2010-02";"A";"MAE";"WMF";"2675.47"
"2010-02";"A";"MAE";"N";"-3.4"
"2010-02";"A";"MAE";"R";"-0.2"
"2010-02";"A";"C";"WMF";"6011.557"
"2010-02";"A";"C";"N";"7.4"
"2010-02";"A";"C";"R";"-6.7"
"2010-02";"A";"M";"WMF";"968.42"
"2010-02";"A";"M";"N";"12.7"
"2010-02";"A";"M";"R";"14.6"
"2010-02";"A";"U";"WMF";"1189.393"
"2010-02";"A";"U";"N";"15.4"
"2010-02";"A";"U";"R";"19.7"
"2010-02";"A";"P";"WMF";"1141.74"
"2010-02";"A";"P";"N";"-2.9"
"2010-02";"A";"P";"R";"7.1"
"2010-02";"A";"TBS1";"WMF";"292.316"
"2010-02";"A";"TBS1";"N";"-12"
"2010-02";"A";"TBS1";"R";"-10"
"2010-02";"H";"T";"WMF";"1236.677"
"2010-03";"E";"T";"WMF";"16068.527"
"2010-03";"E";"T";"N";"6.9"
"2010-03";"E";"T";"R";"8.7"
"2010-03";"E";"MAE";"WMF";"2925.569"
"2010-03";"E";"MAE";"N";"13.2"
"2010-03";"E";"MAE";"R";"13.9"
"2010-03";"E";"PUB";"WMF";"1428.594"
"2010-03";"E";"PUB";"N";"-37.5"
"2010-03";"E";"PUB";"R";"-31.5"
"2010-03";"E";"C";"WMF";"3444.043"
"2010-03";"E";"C";"N";"19.8"
"2010-03";"E";"C";"R";"21.8"
"2010-03";"E";"TBS0";"WMF";"871.487"
"2010-03";"E";"TBS0";"N";"10.1"
"2010-03";"E";"TBS0";"R";"14.9"
"2010-03";"E";"F";"WMF";"1708.405"
"2010-03";"E";"F";"N";"16"
"2010-03";"E";"F";"R";"15"
"2010-03";"A";"T";"WMF";"17749.642"
"2010-03";"A";"T";"N";"16.6"
"2010-03";"A";"T";"R";"14.5"
"2010-03";"A";"MAE";"WMF";"3257.94"
"2010-03";"A";"MAE";"N";"7.5"
"2010-03";"A";"MAE";"R";"10.4"
"2010-03";"A";"C";"WMF";"7322.961"
"2010-03";"A";"C";"N";"21.8"
"2010-03";"A";"C";"R";"13.5"
"2010-03";"A";"M";"WMF";"1172.486"
"2010-03";"A";"M";"N";"32.6"
"2010-03";"A";"M";"R";"34.5"
"2010-03";"A";"U";"WMF";"1259.915"
"2010-03";"A";"U";"N";"37.9"
"2010-03";"A";"U";"R";"40.1"
"2010-03";"A";"P";"WMF";"1358.03"
"2010-03";"A";"P";"N";"6"
"2010-03";"A";"P";"R";"16"
"2010-03";"A";"TBS1";"WMF";"312.726"
"2010-03";"A";"TBS1";"N";"1.2"
"2010-03";"A";"TBS1";"R";"7.3"
"2010-03";"H";"T";"WMF";"1681.115"
"2010-04";"E";"T";"WMF";"13813.438"
"2010-04";"E";"T";"N";"6.7"
"2010-04";"E";"T";"R";"4.1"
"2010-04";"E";"MAE";"WMF";"2551.418"
"2010-04";"E";"MAE";"N";"6.4"
"2010-04";"E";"MAE";"R";"7.3"
"2010-04";"E";"PUB";"WMF";"1173.893"
"2010-04";"E";"PUB";"N";"17.1"
"2010-04";"E";"PUB";"R";"15.9"
"2010-04";"E";"C";"WMF";"3054.888"
"2010-04";"E";"C";"N";"8.3"
"2010-04";"E";"C";"R";"-1.7"
"2010-04";"E";"TBS0";"WMF";"611.997"
"2010-04";"E";"TBS0";"N";"-4.7"
"2010-04";"E";"TBS0";"R";"0.6"
"2010-04";"E";"F";"WMF";"1470.915"
"2010-04";"E";"F";"N";"12.6"
"2010-04";"E";"F";"R";"14.5"
"2010-04";"A";"T";"WMF";"15896.527"
"2010-04";"A";"T";"N";"2.8"
"2010-04";"A";"T";"R";"3.6"
"2010-04";"A";"MAE";"WMF";"2915.85"
"2010-04";"A";"MAE";"N";"1.2"
"2010-04";"A";"MAE";"R";"3.6"
"2010-04";"A";"C";"WMF";"6586.34"
"2010-04";"A";"C";"N";"6.4"
"2010-04";"A";"C";"R";"2.4"
"2010-04";"A";"M";"WMF";"1069.836"
"2010-04";"A";"M";"N";"30.5"
"2010-04";"A";"M";"R";"28.9"
"2010-04";"A";"U";"WMF";"1191.975"
"2010-04";"A";"U";"N";"13.9"
"2010-04";"A";"U";"R";"17.4"
"2010-04";"A";"P";"WMF";"1180.093"
"2010-04";"A";"P";"N";"-3.4"
"2010-04";"A";"P";"R";"11.4"
"2010-04";"A";"TBS1";"WMF";"262.059"
"2010-04";"A";"TBS1";"N";"-6.2"
"2010-04";"A";"TBS1";"R";"0.5"
"2010-04";"H";"T";"WMF";"2083.089"
"2010-05";"E";"T";"WMF";"15045.634"
"2010-05";"E";"T";"N";"22.8"
"2010-05";"E";"T";"R";"19.9"
"2010-05";"E";"MAE";"WMF";"2552.765"
"2010-05";"E";"MAE";"N";"16.3"
"2010-05";"E";"MAE";"R";"19.6"
"2010-05";"E";"PUB";"WMF";"2348.23"
"2010-05";"E";"PUB";"N";"124.4"
"2010-05";"E";"PUB";"R";"103.9"
"2010-05";"E";"C";"WMF";"3270.737"
"2010-05";"E";"C";"N";"11.4"
"2010-05";"E";"C";"R";"7.7"
"2010-05";"E";"TBS0";"WMF";"586.525"
"2010-05";"E";"TBS0";"N";"-1.6"
"2010-05";"E";"TBS0";"R";"4.6"
"2010-05";"E";"F";"WMF";"1242.008"
"2010-05";"E";"F";"N";"7"
"2010-05";"E";"F";"R";"13.6"
"2010-05";"A";"T";"WMF";"15767.368"
"2010-05";"A";"T";"N";"10.6"
"2010-05";"A";"T";"R";"8.1"
"2010-05";"A";"MAE";"WMF";"2888.977"
"2010-05";"A";"MAE";"N";"12.8"
"2010-05";"A";"MAE";"R";"13.1"
"2010-05";"A";"C";"WMF";"6422.818"
"2010-05";"A";"C";"N";"10.1"
"2010-05";"A";"C";"R";"1.6"
"2010-05";"A";"M";"WMF";"1028.006"
"2010-05";"A";"M";"N";"27.9"
"2010-05";"A";"M";"R";"25.3"
"2010-05";"A";"U";"WMF";"1242.376"
"2010-05";"A";"U";"N";"14.5"
"2010-05";"A";"U";"R";"18.1"
"2010-05";"A";"P";"WMF";"1137.592"
"2010-05";"A";"P";"N";"3.9"
"2010-05";"A";"P";"R";"19.1"
"2010-05";"A";"TBS1";"WMF";"275.083"
"2010-05";"A";"TBS1";"N";"-8.5"
"2010-05";"A";"TBS1";"R";"-2.8"
"2010-05";"H";"T";"WMF";"721.734"
"2010-06";"E";"T";"WMF";"15551.58"
"2010-06";"E";"T";"N";"15.6"
"2010-06";"E";"T";"R";"15"
"2010-06";"E";"MAE";"WMF";"2687.001"
"2010-06";"E";"MAE";"N";"15"
"2010-06";"E";"MAE";"R";"20.1"
"2010-06";"E";"PUB";"WMF";"1998.324"
"2010-06";"E";"PUB";"N";"86.6"
"2010-06";"E";"PUB";"R";"85.3"
"2010-06";"E";"C";"WMF";"3292.534"
"2010-06";"E";"C";"N";"2.1"
"2010-06";"E";"C";"R";"-4.8"
"2010-06";"E";"TBS0";"WMF";"697.532"
"2010-06";"E";"TBS0";"N";"-4.2"
"2010-06";"E";"TBS0";"R";"1.2"
"2010-06";"E";"F";"WMF";"1629.93"
"2010-06";"E";"F";"N";"11.7"
"2010-06";"E";"F";"R";"14.9"
"2010-06";"A";"T";"WMF";"17199.063"
"2010-06";"A";"T";"N";"16.1"
"2010-06";"A";"T";"R";"16.4"
"2010-06";"A";"MAE";"WMF";"3346.4"
"2010-06";"A";"MAE";"N";"22.2"
"2010-06";"A";"MAE";"R";"26.5"
"2010-06";"A";"C";"WMF";"6473.322"
"2010-06";"A";"C";"N";"12.2"
"2010-06";"A";"C";"R";"10.4"
"2010-06";"A";"M";"WMF";"1167.338"
"2010-06";"A";"M";"N";"34.5"
"2010-06";"A";"M";"R";"31.7"
"2010-06";"A";"U";"WMF";"1435.675"
"2010-06";"A";"U";"N";"33.9"
"2010-06";"A";"U";"R";"34.6"
"2010-06";"A";"P";"WMF";"1350.234"
"2010-06";"A";"P";"N";"13.9"
"2010-06";"A";"P";"R";"24.4"
"2010-06";"A";"TBS1";"WMF";"306.387"
"2010-06";"A";"TBS1";"N";"-9.3"
"2010-06";"A";"TBS1";"R";"-3.1"
"2010-06";"H";"T";"WMF";"1647.483"
"2010-07";"E";"T";"WMF";"14053.552"
"2010-07";"E";"T";"N";"0.6"
"2010-07";"E";"T";"R";"2.5"
"2010-07";"E";"MAE";"WMF";"2594.68"
"2010-07";"E";"MAE";"N";"3.1"
"2010-07";"E";"MAE";"R";"9.3"
"2010-07";"E";"PUB";"WMF";"1283.218"
"2010-07";"E";"PUB";"N";"26.4"
"2010-07";"E";"PUB";"R";"20.3"
"2010-07";"E";"C";"WMF";"3184.215"
"2010-07";"E";"C";"N";"-3"
"2010-07";"E";"C";"R";"-1.2"
"2010-07";"E";"TBS0";"WMF";"810.295"
"2010-07";"E";"TBS0";"N";"-11.8"
"2010-07";"E";"TBS0";"R";"-5.9"
"2010-07";"E";"F";"WMF";"1201.648"
"2010-07";"E";"F";"N";"-15"
"2010-07";"E";"F";"R";"-14.8"
"2010-07";"A";"T";"WMF";"16772.92"
"2010-07";"A";"T";"N";"3.6"
"2010-07";"A";"T";"R";"3.5"
"2010-07";"A";"MAE";"WMF";"3108.175"
"2010-07";"A";"MAE";"N";"8.2"
"2010-07";"A";"MAE";"R";"13.4"
"2010-07";"A";"C";"WMF";"6692.573"
"2010-07";"A";"C";"N";"0"
"2010-07";"A";"C";"R";"-6"
"2010-07";"A";"M";"WMF";"1137.958"
"2010-07";"A";"M";"N";"20.4"
"2010-07";"A";"M";"R";"17.1"
"2010-07";"A";"U";"WMF";"1402.824"
"2010-07";"A";"U";"N";"16.8"
"2010-07";"A";"U";"R";"18.8"
"2010-07";"A";"P";"WMF";"1290.411"
"2010-07";"A";"P";"N";"9.6"
"2010-07";"A";"P";"R";"26.3"
"2010-07";"A";"TBS1";"WMF";"301.184"
"2010-07";"A";"TBS1";"N";"-19.3"
"2010-07";"A";"TBS1";"R";"-11.7"
"2010-07";"H";"T";"WMF";"2719.368"
"2010-08";"E";"T";"WMF";"13969.307"
"2010-08";"E";"T";"N";"24.5"
"2010-08";"E";"T";"R";"28.1"
"2010-08";"E";"MAE";"WMF";"2391.299"
"2010-08";"E";"MAE";"N";"19"
"2010-08";"E";"MAE";"R";"25.1"
"2010-08";"E";"PUB";"WMF";"1763.3"
"2010-08";"E";"PUB";"N";"107.5"
"2010-08";"E";"PUB";"R";"98.5"
"2010-08";"E";"C";"WMF";"3228.879"
"2010-08";"E";"C";"N";"26.9"
"2010-08";"E";"C";"R";"33.3"
"2010-08";"E";"TBS0";"WMF";"839.187"
"2010-08";"E";"TBS0";"N";"3"
"2010-08";"E";"TBS0";"R";"8.9"
"2010-08";"E";"F";"WMF";"1059.763"
"2010-08";"E";"F";"N";"10.1"
"2010-08";"E";"F";"R";"10.8"
"2010-08";"A";"T";"WMF";"14485.846"
"2010-08";"A";"T";"N";"11.3"
"2010-08";"A";"T";"R";"17"
"2010-08";"A";"MAE";"WMF";"2785.832"
"2010-08";"A";"MAE";"N";"17.3"
"2010-08";"A";"MAE";"R";"21.5"
"2010-08";"A";"C";"WMF";"5791.215"
"2010-08";"A";"C";"N";"5.6"
"2010-08";"A";"C";"R";"10.8"
"2010-08";"A";"M";"WMF";"899.291"
"2010-08";"A";"M";"N";"26.3"
"2010-08";"A";"M";"R";"22.5"
"2010-08";"A";"U";"WMF";"1115.316"
"2010-08";"A";"U";"N";"29.7"
"2010-08";"A";"U";"R";"36.3"
"2010-08";"A";"P";"WMF";"1020.504"
"2010-08";"A";"P";"N";"10.1"
"2010-08";"A";"P";"R";"25.8"
"2010-08";"A";"TBS1";"WMF";"226.265"
"2010-08";"A";"TBS1";"N";"-8.5"
"2010-08";"A";"TBS1";"R";"-0.2"
"2010-08";"H";"T";"WMF";"516.539"
"2010-09";"E";"T";"WMF";"14678.478"
"2010-09";"E";"T";"N";"6.6"
"2010-09";"E";"T";"R";"12.6"
"2010-09";"E";"MAE";"WMF";"2757.6"
"2010-09";"E";"MAE";"N";"10.6"
"2010-09";"E";"MAE";"R";"17.5"
"2010-09";"E";"PUB";"WMF";"1857.077"
"2010-09";"E";"PUB";"N";"55.7"
"2010-09";"E";"PUB";"R";"53.8"
"2010-09";"E";"C";"WMF";"2654.33"
"2010-09";"E";"C";"N";"-14.8"
"2010-09";"E";"C";"R";"-5.2"
"2010-09";"E";"TBS0";"WMF";"891.856"
"2010-09";"E";"TBS0";"N";"5.2"
"2010-09";"E";"TBS0";"R";"12.3"
"2010-09";"E";"F";"WMF";"1422.238"
"2010-09";"E";"F";"N";"14.3"
"2010-09";"E";"F";"R";"15.2"
"2010-09";"A";"T";"WMF";"16216.424"
"2010-09";"A";"T";"N";"4.1"
"2010-09";"A";"T";"R";"7.2"
"2010-09";"A";"MAE";"WMF";"3172.782"
"2010-09";"A";"MAE";"N";"7.4"
"2010-09";"A";"MAE";"R";"12.4"
"2010-09";"A";"C";"WMF";"6000.861"
"2010-09";"A";"C";"N";"-1"
"2010-09";"A";"C";"R";"-0.3"
"2010-09";"A";"M";"WMF";"1156.652"
"2010-09";"A";"M";"N";"19.9"
"2010-09";"A";"M";"R";"14.5"
"2010-09";"A";"U";"WMF";"1454.225"
"2010-09";"A";"U";"N";"26.3"
"2010-09";"A";"U";"R";"30.9"
"2010-09";"A";"P";"WMF";"1153.94"
"2010-09";"A";"P";"N";"-0.3"
"2010-09";"A";"P";"R";"16.3"
"2010-09";"A";"TBS1";"WMF";"291.805"
"2010-09";"A";"TBS1";"N";"0"
"2010-09";"A";"TBS1";"R";"9.6"
"2010-09";"H";"T";"WMF";"1537.946"
"2010-10";"E";"T";"WMF";"14807.194"
"2010-10";"E";"T";"N";"5.7"
"2010-10";"E";"T";"R";"7.8"
"2010-10";"E";"MAE";"WMF";"2886.491"
"2010-10";"E";"MAE";"N";"4.1"
"2010-10";"E";"MAE";"R";"11.2"
"2010-10";"E";"PUB";"WMF";"1500.427"
"2010-10";"E";"PUB";"N";"24"
"2010-10";"E";"PUB";"R";"25.8"
"2010-10";"E";"C";"WMF";"3121.976"
"2010-10";"E";"C";"N";"6.4"
"2010-10";"E";"C";"R";"0.6"
"2010-10";"E";"TBS0";"WMF";"747.865"
"2010-10";"E";"TBS0";"N";"4.1"
"2010-10";"E";"TBS0";"R";"11.5"
"2010-10";"E";"F";"WMF";"1373.994"
"2010-10";"E";"F";"N";"10.6"
"2010-10";"E";"F";"R";"15.6"
"2010-10";"A";"T";"WMF";"16758.579"
"2010-10";"A";"T";"N";"2.4"
"2010-10";"A";"T";"R";"2.7"
"2010-10";"A";"MAE";"WMF";"3219.317"
"2010-10";"A";"MAE";"N";"8.7"
"2010-10";"A";"MAE";"R";"12.3"
"2010-10";"A";"C";"WMF";"6135.724"
"2010-10";"A";"C";"N";"-5.5"
"2010-10";"A";"C";"R";"-10.7"
"2010-10";"A";"M";"WMF";"1144.506"
"2010-10";"A";"M";"N";"13.7"
"2010-10";"A";"M";"R";"9.3"
"2010-10";"A";"U";"WMF";"1580.36"
"2010-10";"A";"U";"N";"19.6"
"2010-10";"A";"U";"R";"21.6"
"2010-10";"A";"P";"WMF";"1201.942"
"2010-10";"A";"P";"N";"0.3"
"2010-10";"A";"P";"R";"15.7"
"2010-10";"A";"TBS1";"WMF";"285.485"
"2010-10";"A";"TBS1";"N";"-2.1"
"2010-10";"A";"TBS1";"R";"7"
"2010-10";"H";"T";"WMF";"1951.385"
"2010-11";"E";"T";"WMF";"15822.912"
"2010-11";"E";"T";"N";"11.6"
"2010-11";"E";"T";"R";"13.5"
"2010-11";"E";"MAE";"WMF";"2921.421"
"2010-11";"E";"MAE";"N";"7.2"
"2010-11";"E";"MAE";"R";"10.4"
"2010-11";"E";"PUB";"WMF";"1544.513"
"2010-11";"E";"PUB";"N";"6.8"
"2010-11";"E";"PUB";"R";"5.6"
"2010-11";"E";"C";"WMF";"3539.051"
"2010-11";"E";"C";"N";"26.5"
"2010-11";"E";"C";"R";"25"
"2010-11";"E";"TBS0";"WMF";"706.296"
"2010-11";"E";"TBS0";"N";"4.8"
"2010-11";"E";"TBS0";"R";"10.6"
"2010-11";"E";"F";"WMF";"1518.298"
"2010-11";"E";"F";"N";"3.8"
"2010-11";"E";"F";"R";"10.1"
"2010-11";"A";"T";"WMF";"17591.951"
"2010-11";"A";"T";"N";"8.5"
"2010-11";"A";"T";"R";"8.4"
"2010-11";"A";"MAE";"WMF";"3375.001"
"2010-11";"A";"MAE";"N";"16.9"
"2010-11";"A";"MAE";"R";"21.8"
"2010-11";"A";"C";"WMF";"6529.411"
"2010-11";"A";"C";"N";"3.3"
"2010-11";"A";"C";"R";"0.5"
"2010-11";"A";"M";"WMF";"1178.259"
"2010-11";"A";"M";"N";"22.4"
"2010-11";"A";"M";"R";"19"
"2010-11";"A";"U";"WMF";"1774.197"
"2010-11";"A";"U";"N";"29.5"
"2010-11";"A";"U";"R";"23.5"
"2010-11";"A";"P";"WMF";"1234.215"
"2010-11";"A";"P";"N";"7.1"
"2010-11";"A";"P";"R";"18.6"
"2010-11";"A";"TBS1";"WMF";"298.798"
"2010-11";"A";"TBS1";"N";"-6.8"
"2010-11";"A";"TBS1";"R";"3.9"
"2010-11";"H";"T";"WMF";"1769.039"
"2010-12";"E";"T";"WMF";"14315.281"
"2010-12";"E";"T";"N";"9.3"
"2010-12";"E";"T";"R";"12"
"2010-12";"E";"MAE";"WMF";"2681.831"
"2010-12";"E";"MAE";"N";"7.4"
"2010-12";"E";"MAE";"R";"10.6"
"2010-12";"E";"PUB";"WMF";"1462.661"
"2010-12";"E";"PUB";"N";"21.4"
"2010-12";"E";"PUB";"R";"24.5"
"2010-12";"E";"C";"WMF";"3059.332"
"2010-12";"E";"C";"N";"6.2"
"2010-12";"E";"C";"R";"7.5"
"2010-12";"E";"TBS0";"WMF";"616.033"
"2010-12";"E";"TBS0";"N";"0.4"
"2010-12";"E";"TBS0";"R";"6.7"
"2010-12";"E";"F";"WMF";"1522.413"
"2010-12";"E";"F";"N";"14"
"2010-12";"E";"F";"R";"20.6"
"2010-12";"A";"T";"WMF";"15551.063"
"2010-12";"A";"T";"N";"7.6"
"2010-12";"A";"T";"R";"12.4"
"2010-12";"A";"MAE";"WMF";"3344.391"
"2010-12";"A";"MAE";"N";"9.7"
"2010-12";"A";"MAE";"R";"15.9"
"2010-12";"A";"C";"WMF";"5361.333"
